date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:44:18	147/147	---M-Z	200	added ('OK')	text/plain	date:Fri,%2014%20Oct%202022%2014:44:34%20GMT	https://www.environmentalscience.org/robots.txt		(from )
07:44:18	127581/127581	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:44:34%20GMT	https://www.environmentalscience.org/	C:/10Intership/areospace%203/www.environmentalscience.org/index.html	(from )
07:44:19	301/301	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Feb%202022%2003:34:26%20GMT	https://www.environmentalscience.org/wp-content/themes/environmental-science/images/arrows-ffffff.png	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/environmental-science/images/arrows-ffffff.png	(from https://www.environmentalscience.org/)
07:44:19	407410/407410	---MCZ	200	added ('OK')	text/css	date:Sat,%2016%20Jul%202022%2003:13:00%20GMT	https://www.environmentalscience.org/wp-content/cache/min/1/fa41636f3b31ec673d34e6fd45e6270b.css	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/cache/min/1/fa41636f3b31ec673d34e6fd45e6270b.css	(from https://www.environmentalscience.org/)
07:44:20	865/865	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Feb%202022%2003:34:17%20GMT	https://www.environmentalscience.org/wp-content/uploads/2014/08/favicon.png	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/uploads/2014/08/favicon.png	(from https://www.environmentalscience.org/)
07:44:40	1079739/1079739	---MCZ	200	added ('OK')	application/rss+xml	etag:%221661889539:dtagent10249220905100923i0/v%22	https://www.environmentalscience.org/feed	C:/10Intership/areospace%203/www.environmentalscience.org/feed	(from https://www.environmentalscience.org/)
07:44:56	1081727/1081727	---MCZ	200	added ('OK')	application/atom+xml	etag:%221661889539:dtagent10249220905100923i0/v%22	https://www.environmentalscience.org/feed/atom	C:/10Intership/areospace%203/www.environmentalscience.org/feed/atom	(from https://www.environmentalscience.org/)
07:44:57	195452/195452	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2003%20Mar%202010%2007:01:40%20GMT	https://www.environmentalscience.org/ruxitagentjs_ICA2Vfqru_10249220905100923.js	C:/10Intership/areospace%203/www.environmentalscience.org/ruxitagentjs_ICA2Vfqru_10249220905100923.js	(from https://www.environmentalscience.org/)
07:44:57	662/662	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Sep%202022%2011:37:15%20GMT	https://www.environmentalscience.org/wp-content/plugins/wp-rocket/assets/img/youtube.png	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/plugins/wp-rocket/assets/img/youtube.png	(from https://www.environmentalscience.org/)
07:44:58	94840/94840	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Feb%202022%2003:34:26%20GMT	https://www.environmentalscience.org/wp-content/themes/CherryFramework/js/jquery-1.7.2.min.js?ver=1.7.2	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/CherryFramework/js/jquery-1.7.2.minba3a.js	(from https://www.environmentalscience.org/)
07:44:58	7199/7199	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Feb%202022%2003:34:26%20GMT	https://www.environmentalscience.org/wp-content/themes/CherryFramework/js/jquery-migrate-1.2.1.min.js?ver=1.2.1	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/CherryFramework/js/jquery-migrate-1.2.1.min1576.js	(from https://www.environmentalscience.org/)
07:44:59	12312/12312	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jul%202022%2003:13:00%20GMT	https://www.environmentalscience.org/wp-content/cache/min/1/wp-content/themes/CherryFramework/js/modernizr.js?ver=1657941180	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/cache/min/1/wp-content/themes/CherryFramework/js/modernizr1dd4.js	(from https://www.environmentalscience.org/)
07:44:59	3204/3204	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jul%202022%2003:13:00%20GMT	https://www.environmentalscience.org/wp-content/cache/min/1/wp-content/themes/environmental-science/js/custom.js?ver=1657941180	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/cache/min/1/wp-content/themes/environmental-science/js/custom1dd4.js	(from https://www.environmentalscience.org/)
07:44:59	28756/28756	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2018%20Feb%202022%2003:34:26%20GMT	https://www.environmentalscience.org/wp-content/themes/CherryFramework/bootstrap/js/bootstrap.min.js?ver=2.3.0	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/CherryFramework/bootstrap/js/bootstrap.mina1ec.js	(from https://www.environmentalscience.org/)
07:45:01	40387/40387	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Oct%202022%2014:45:17%20GMT	https://www.environmentalscience.org/wp-json/wp/v2/pages/8	C:/10Intership/areospace%203/www.environmentalscience.org/wp-json/wp/v2/pages/8.json	(from https://www.environmentalscience.org/)
07:45:01	165562/165562	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Oct%202022%2014:45:17%20GMT	https://www.environmentalscience.org/wp-json/	C:/10Intership/areospace%203/www.environmentalscience.org/wp-json/index.html	(from https://www.environmentalscience.org/)
07:45:02	2433/2433	---M-Z	200	added ('OK')	application/json	date:Fri,%2014%20Oct%202022%2014:45:19%20GMT	https://www.environmentalscience.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.environmentalscience.org%2F	C:/10Intership/areospace%203/www.environmentalscience.org/wp-json/oembed/1.0/embed6c43.json	(from https://www.environmentalscience.org/)
07:45:03	2507/2507	---M-Z	200	added ('OK')	text/xml	date:Fri,%2014%20Oct%202022%2014:45:19%20GMT	https://www.environmentalscience.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.environmentalscience.org%2F&format=xml	C:/10Intership/areospace%203/www.environmentalscience.org/wp-json/oembed/1.0/embed5e17	(from https://www.environmentalscience.org/)
07:45:03	166750/166750	---M--	200	added ('OK')	text/javascript	etag:10575738581565587153	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/10Intership/areospace%203/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://www.environmentalscience.org/)
07:45:03	285/285	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Oct%202022%2014:45:20%20GMT	https://www.environmentalscience.org/wp-content/themes/environmental-science	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/environmental-science	(from https://www.environmentalscience.org/)
07:45:03	199/199	---M--	403	error ('Forbidden')	text/html	date:Fri,%2014%20Oct%202022%2014:45:20%20GMT	https://www.environmentalscience.org/wp-content/themes/CherryFramework/admin/data_management/	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/CherryFramework/admin/data_management/index.html	(from https://www.environmentalscience.org/)
07:45:04	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Oct%202022%2014:45:21%20GMT	https://www.environmentalscience.org/wp-content/themes/CherryFramework	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/CherryFramework	(from https://www.environmentalscience.org/)
07:45:04	199/199	---M--	403	error ('Forbidden')	text/html	date:Fri,%2014%20Oct%202022%2014:45:21%20GMT	https://www.environmentalscience.org/wp-content/themes/environmental-science/	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/environmental-science/index.html	(from https://www.environmentalscience.org/)
07:45:04	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Oct%202022%2014:45:21%20GMT	https://www.environmentalscience.org/wp-content/themes/CherryFramework/	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/themes/CherryFramework/index.html	(from https://www.environmentalscience.org/)
07:45:04	1649/1649	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jul%202022%2003:13:00%20GMT	https://www.environmentalscience.org/wp-content/cache/min/1/wp-content/themes/environmental-science/js/general.js?ver=1657941180	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/cache/min/1/wp-content/themes/environmental-science/js/general1dd4.js	(from https://www.environmentalscience.org/)
07:45:06	5996/5996	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Feb%202022%2003:34:18%20GMT	https://www.environmentalscience.org/wp-content/uploads/2014/07/environmental-science-logo.png	C:/10Intership/areospace%203/www.environmentalscience.org/wp-content/uploads/2014/07/environmental-science-logo.png	(from https://www.environmentalscience.org/)
07:45:07	50128/50128	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Oct%202022%2014:45:23%20GMT	https://www.environmentalscience.org/static/static-nav.php	C:/10Intership/areospace%203/www.environmentalscience.org/static/static-nav.php	(from https://www.environmentalscience.org/)
07:45:08	50126/50126	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2014%20Oct%202022%2014:45:24%20GMT	https://www.environmentalscience.org/static/static-social-networks.php	C:/10Intership/areospace%203/www.environmentalscience.org/static/static-social-networks.php	(from https://www.environmentalscience.org/)
07:45:12	134507/134507	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:45:25%20GMT	https://www.environmentalscience.org/degree	C:/10Intership/areospace%203/www.environmentalscience.org/degree.html	(from https://www.environmentalscience.org/)
07:45:21	122540/122540	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:45:29%20GMT	https://www.environmentalscience.org/degree/anthropology-degree	C:/10Intership/areospace%203/www.environmentalscience.org/degree/anthropology-degree.html	(from https://www.environmentalscience.org/)
07:45:31	119489/119489	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:45:39%20GMT	https://www.environmentalscience.org/degree/applied-anthropology	C:/10Intership/areospace%203/www.environmentalscience.org/degree/applied-anthropology.html	(from https://www.environmentalscience.org/)
07:45:35	121740/121740	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:45:49%20GMT	https://www.environmentalscience.org/degree/biochemistry	C:/10Intership/areospace%203/www.environmentalscience.org/degree/biochemistry.html	(from https://www.environmentalscience.org/)
07:45:41	135944/135944	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:45:53%20GMT	https://www.environmentalscience.org/degree/biomimicry-degrees	C:/10Intership/areospace%203/www.environmentalscience.org/degree/biomimicry-degrees.html	(from https://www.environmentalscience.org/)
07:45:44	120525/120525	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:45:58%20GMT	https://www.environmentalscience.org/degree/biological-science	C:/10Intership/areospace%203/www.environmentalscience.org/degree/biological-science.html	(from https://www.environmentalscience.org/)
07:45:47	130451/130451	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Oct%202022%2014:46:01%20GMT	https://www.environmentalscience.org/degree/environmental-biotechnology	C:/10Intership/areospace%203/www.environmentalscience.org/degree/environmental-biotechnology.html	(from https://www.environmentalscience.org/)
